ITB_No,Ln_ITM_ID,Bundle_ID,CBS_1,CBS_2,CBS_3,CBS_4,CBS_5, Budget_at_Completion ,Overhead,Profit ,Budget_plus_Fee,Submitted_ActualCosts_LTD_without_fees,Submitted_ActualCosts_LTD_Overhead,Submitted_ActualCosts_LTD_Fee,Submitted_ActualCosts_LTD_with_fees,Certified_ActualCosts_LTD_without_fees,Certified_ActualCosts_LTD_Overhead,Certified_ActualCosts_LTD_Fee,Certified_ActualCosts_LTD_with_fees,Variance_LTD,Variance_Current_Submission,Total Variance,Variance_at_Completion,Estimate_at_Completion,Estimate_to_Complete,Cost_Type,Submitted_ Actual_Cost,Submitted_ Accrual_Cost,Submitted_Cost_Total (Actual),Submitted_1_FC,Submitted_2_FC,Submitted_3_FC,Submitted_FC_Total,Certified_Actual_Cost,Certified_Accrual_Cost,Certified_Cost_Total,Certified_1_FC,Certified_2_FC,Certified_3_FC,Certified_FC_Total,LTD_Certified_ with_Current_AFP
ITB_SAN_02,LN_000314,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000217,CBS_000051,"$170,400.32","$25,485.30","$21,398.17","$214,060.08",,,,"$178,687.03",,,,"$139,018.07",,,$0.00,,"$201,604.69","$78,019.18",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$139,020.52"
ITB_SAN_02,LN_000315,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000217,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000316,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000037,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$352,791.21",,,,"$240,348.05",,,$0.00,,$0.00,"($266,007.52)",Direct,"$53,846.39","$12,220.90","$64,386.99",$0.00,$0.00,$0.00,$0.00,"$52,906.50","$11,867.99","$69,711.10",$0.00,$0.00,$0.00,$0.00,"$306,097.89"
ITB_SAN_02,LN_000317,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000037,CBS_000051,"$2,744,850.42","$396,222.11","$348,406.45","$3,602,079.26",,,,"$1,298,779.10",,,,"$1,087,381.90",,,$0.00,,"$3,477,196.64","$2,525,998.26",Labour,$0.00,$0.00,$0.00,"$262,962.69","$231,606.90","$242,309.92","$781,111.34",$0.00,$0.00,$0.00,"$284,242.66","$223,743.15","$239,437.18","$783,676.21","$1,870,551.03"
ITB_SAN_02,LN_000318,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000037,CBS_000035,"$919,277.56","$143,259.54","$113,923.68","$1,148,744.14",,,,$0.00,,,,$0.00,,,$0.00,,"$1,211,617.11","$1,177,910.07",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000319,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000218,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000320,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000218,CBS_000051,"$128,761.45","$19,381.74","$16,881.92","$165,536.53",,,,$0.00,,,,$0.00,,,$0.00,,"$165,630.13","$170,610.78",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000321,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000219,CBS_000051,"$2,753,315.42","$409,186.76","$385,148.47","$3,687,704.71",,,,"$1,841,943.98",,,,"$1,500,137.68",,,$0.00,,"$3,472,107.31","$2,052,584.16",Labour,$0.00,$0.00,$0.00,"$335,905.52","$336,237.05","$368,527.29","$1,000,567.24",$0.00,$0.00,$0.00,"$337,239.09","$311,689.73","$356,922.20","$995,104.01","$2,398,931.45"
ITB_SAN_02,LN_000322,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000219,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000323,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000220,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,($100.08),,,,($100.07),,,$0.00,,$0.00,$86.38,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,($100.07)
ITB_SAN_02,LN_000324,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000220,CBS_000051,"$646,089.15","$96,978.99","$82,143.98","$812,806.77",,,,"$380,158.04",,,,"$289,999.70",,,$0.00,,"$828,369.21","$502,280.98",Labour,$0.00,$0.00,$0.00,"$73,061.63","$67,525.60","$65,854.25","$206,370.61",$0.00,$0.00,$0.00,"$69,077.01","$68,551.79","$69,710.95","$218,027.91","$507,308.70"
ITB_SAN_02,LN_000325,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000220,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$822.23,,,,$881.72,,,$0.00,,$0.00,($935.31),Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$861.24
ITB_SAN_02,LN_000326,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000221,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Labour,$0.00,$0.00,$0.00,$0.00,"$54,644.19","$56,696.72","$114,521.91",$0.00,$0.00,$0.00,$0.00,"$54,357.81","$57,409.13","$109,088.95","$116,533.99"
ITB_SAN_02,LN_000327,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000222,CBS_000051,"$198,320.86","$30,051.40","$27,889.66","$257,712.30",,,,$0.00,,,,$0.00,,,$0.00,,"$263,085.56","$249,329.94",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000328,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000016,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$40,068.84",,,,"$24,248.06",,,$0.00,,$0.00,"($27,749.08)",Direct,"$15,005.71",$0.00,"$14,496.22","$87,107.82","$83,335.65","$81,300.81","$247,154.74","$14,588.07",$0.00,"$15,541.35","$47,104.08",$0.00,$0.00,"$47,503.66","$84,743.73"
ITB_SAN_02,LN_000329,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000016,CBS_000051,"$1,086,430.53","$176,269.28","$143,312.14","$1,469,895.08",,,,"$584,221.06",,,,"$441,992.63",,,$0.00,,"$1,425,986.56","$972,464.43",Labour,$0.00,$0.00,$0.00,"$92,149.46","$87,483.86","$83,489.96","$260,134.54",$0.00,$0.00,$0.00,"$92,198.82","$85,464.28","$86,637.55","$261,210.51","$704,178.34"
ITB_SAN_02,LN_000330,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000016,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000331,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000223,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000332,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000223,CBS_000051,"$308,908.04","$45,484.29","$39,830.41","$369,459.41",,,,"$213,685.11",,,,"$167,425.02",,,$0.00,,"$372,883.47","$224,391.28",Labour,$0.00,$0.00,$0.00,"$31,432.73","$31,709.00","$30,332.79","$88,352.10",$0.00,$0.00,$0.00,"$32,372.35","$29,119.49","$31,884.32","$88,850.32","$257,376.64"
ITB_SAN_02,LN_000333,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000223,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$248,462.83",,,,"$6,298.40",,,$0.00,,$0.00,"($7,217.41)",Direct,$0.00,"$249,264.51","$240,935.71",$0.00,$0.00,$0.00,$0.00,$0.00,"$251,804.64","$246,507.07",$0.00,$0.00,$0.00,$0.00,"$245,384.18"
ITB_SAN_02,LN_000334,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000224,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000335,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000224,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$92,160.24",,,,"$35,067.33",,,$0.00,,$0.00,"($38,351.69)",Direct,$0.00,"$4,335.35","$4,346.76","$46,669.11","$48,759.06","$48,574.86","$133,390.50",$0.00,"$4,408.77","$4,242.38","$48,465.15","$48,870.62","$47,298.90","$142,065.82","$174,507.97"
ITB_SAN_02,LN_000336,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000224,CBS_000049,"$945,766.46","$144,068.75","$123,166.27","$1,155,115.94",,,,"$699,205.83",,,,"$531,442.58",,,$0.00,,"$1,232,981.42","$620,293.05",Labour,$0.00,$0.00,$0.00,"$253,443.87","$228,734.33","$239,241.34","$724,740.38",$0.00,$0.00,$0.00,"$239,215.19","$224,289.25","$219,876.00","$707,759.64","$1,209,903.00"
ITB_SAN_02,LN_000337,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000225,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000338,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000225,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$6,390.97",,,,"$3,963.97",,,$0.00,,$0.00,"($4,317.30)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,708.62"
ITB_SAN_02,LN_000339,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000225,CBS_000049,"$627,941.87","$91,991.89","$83,731.25","$831,050.00",,,,"$276,756.39",,,,"$227,529.34",,,$0.00,,"$828,084.14","$577,951.79",Labour,$0.00,$0.00,$0.00,"$79,487.62","$65,312.43","$61,228.87","$212,421.20",$0.00,$0.00,$0.00,"$76,844.92","$64,150.51","$61,062.62","$212,852.36","$437,653.96"
ITB_SAN_02,LN_000340,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000029,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$88,017.36",,,,"$58,162.19",,,$0.00,,$0.00,"($67,146.47)",Direct,"$28,828.66",$0.00,"$30,261.07",$0.00,$0.00,$0.00,$0.00,"$29,709.80",$0.00,"$30,353.69",$0.00,$0.00,$0.00,$0.00,"$88,004.22"
ITB_SAN_02,LN_000341,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000226,CBS_000049,"$215,529.54","$33,457.34","$26,895.69","$275,005.18",,,,$0.00,,,,$0.00,,,$0.00,,"$263,217.81","$284,153.28",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000342,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000227,CBS_000040,"$50,308.80","$7,892.52","$6,758.99","$61,584.93",,,,$0.00,,,,$0.00,,,$0.00,,"$62,803.19","$65,289.27",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000343,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000028,CBS_000228,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$30,490.42",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
